Date,official_ttc_GAZOLE_eur_liter,official_ttc_SP95_eur_liter,official_ttc_E10_eur_liter,official_ttc_SP98_eur_liter,official_ttc_E85_eur_liter,official_ttc_GPLC_eur_liter,station_ttc_E85_eur_liter,station_ttc_GPLC_eur_liter,station_ttc_GAZOLE_eur_liter,station_ttc_SP95_eur_liter,station_ttc_E10_eur_liter,station_ttc_SP98_eur_liter,Day_of_week
2015-02-02,,,,,,,0.86627,0.79649,1.10189,1.27613,1.24533,1.31051,Monday
2015-02-03,,,,,,,0.86447,0.81484,1.11971,1.28449,1.279,1.32645,Tuesday
2015-02-04,,,,,,,0.87259,0.81666,1.13329,1.30222,1.29869,1.34472,Wednesday
2015-02-05,,,,,,,0.86696,0.8133,1.14196,1.31318,1.31163,1.35114,Thursday
2015-02-06,1.1504,1.3114,1.3067,1.3692,,0.8043,0.8593,0.79919,1.14058,1.31728,1.29393,1.3518,Friday
2015-02-07,,,,,,,0.8568,0.81952,1.14483,1.3172,1.30887,1.35364,Saturday
2015-02-08,,,,,,,0.935,0.815,1.14569,1.31962,1.3099,1.35365,Sunday
2015-02-09,,,,,,,0.87066,0.79492,1.14993,1.32388,1.29659,1.35667,Monday
2015-02-10,,,,,,,0.86491,0.81999,1.1635,1.33243,1.32825,1.36938,Tuesday
2015-02-11,,,,,,,0.87503,0.8298,1.17294,1.34214,1.32866,1.37743,Wednesday
2015-02-12,,,,,,,0.85962,0.79925,1.16935,1.34219,1.31206,1.37514,Thursday
2015-02-13,1.1815,1.34,1.333,1.3965,,0.8053,0.86747,0.79,1.16883,1.34007,1.31203,1.37244,Friday
2015-02-14,,,,,,,0.84682,0.81646,1.1746,1.33956,1.3423,1.37512,Saturday
2015-02-15,,,,,,,0.89267,0.78211,1.17548,1.34339,1.33662,1.37404,Sunday
2015-02-16,,,,,,,0.88086,0.78717,1.17875,1.34545,1.31556,1.37927,Monday
2015-02-17,,,,,,,0.85317,0.79468,1.19296,1.35326,1.33894,1.39039,Tuesday
2015-02-18,,,,,,,0.84115,0.79859,1.19332,1.35371,1.33182,1.38851,Wednesday
2015-02-19,,,,,,,0.8444,0.78658,1.19004,1.35295,1.32136,1.38672,Thursday
2015-02-20,1.2044,1.3534,1.345,1.4108,,0.8072,0.84038,0.78613,1.18729,1.35108,1.31968,1.38447,Friday
2015-02-21,,,,,,,0.82062,0.792,1.18698,1.34887,1.31909,1.38141,Saturday
2015-02-22,,,,,,,0.923,0.82224,1.19513,1.35215,1.34006,1.38661,Sunday
2015-02-23,,,,,,,0.85578,0.78809,1.18965,1.35162,1.32022,1.38428,Monday
2015-02-24,,,,,,,0.84786,0.79559,1.19349,1.35714,1.33658,1.39355,Tuesday
2015-02-25,,,,,,,0.84778,0.79069,1.19279,1.35704,1.33257,1.39207,Wednesday
2015-02-26,,,,,,,0.83856,0.78666,1.19284,1.35683,1.33062,1.39115,Thursday
2015-02-27,1.2096,1.3592,1.3546,1.4187,,0.8059,0.83438,0.79194,1.19576,1.35755,1.3444,1.39785,Friday
2015-02-28,,,,,,,0.81714,0.79728,1.19853,1.35991,1.36107,1.39742,Saturday
2015-03-01,,,,,,,0.91973,0.81146,1.19646,1.36041,1.35063,1.39524,Sunday
2015-03-02,,,,,,,0.84343,0.78561,1.19789,1.36769,1.34296,1.40251,Monday
2015-03-03,,,,,,,0.83501,0.79481,1.20172,1.37523,1.35457,1.41013,Tuesday
2015-03-04,,,,,,,0.84824,0.78775,1.1997,1.37374,1.35789,1.40842,Wednesday
2015-03-05,,,,,,,0.83307,0.78593,1.20117,1.37897,1.35462,1.41355,Thursday
2015-03-06,1.2174,1.3786,1.3732,1.4348,,0.8029,0.8396,0.7857,1.1985,1.38035,1.35164,1.4125,Friday
2015-03-07,,,,,,,0.79703,0.78458,1.19848,1.38021,1.35062,1.41323,Saturday
2015-03-08,,,,,,,0.90518,0.82894,1.20196,1.38062,1.36257,1.4115,Sunday
2015-03-09,,,,,,,0.84459,0.78528,1.20024,1.38366,1.35295,1.41677,Monday
2015-03-10,,,,,,,0.83367,0.78453,1.20386,1.38875,1.3574,1.42167,Tuesday
2015-03-11,,,,,,,0.82431,0.78331,1.20138,1.39074,1.35714,1.42391,Wednesday
2015-03-12,,,,,,,0.83371,0.78155,1.2019,1.3904,1.36985,1.42497,Thursday
2015-03-13,1.2191,1.395,1.3839,1.4499,,0.8024,0.835,0.79191,1.20253,1.39558,1.36622,1.42967,Friday
2015-03-14,,,,,,,0.79588,0.79027,1.19857,1.39332,1.36265,1.42748,Saturday
2015-03-15,,,,,,,0.93271,0.79626,1.20365,1.3933,1.37782,1.42972,Sunday
2015-03-16,,,,,,,0.83846,0.78679,1.19712,1.39471,1.36048,1.42902,Monday
2015-03-17,,,,,,,0.83731,0.79335,1.19509,1.39505,1.36908,1.43147,Tuesday
2015-03-18,,,,,,,0.8346,0.793,1.1938,1.39236,1.37007,1.43112,Wednesday
2015-03-19,,,,,,,0.82801,0.78819,1.18569,1.38806,1.3618,1.42694,Thursday
2015-03-20,1.201,1.3929,1.3806,1.4494,,0.8011,0.84508,0.79138,1.18229,1.38723,1.35636,1.42545,Friday
2015-03-21,,,,,,,0.78025,0.78448,1.17808,1.38681,1.3535,1.42218,Saturday
2015-03-22,,,,,,,0.87425,0.78419,1.1812,1.38962,1.35888,1.42363,Sunday
2015-03-23,,,,,,,0.86073,0.7846,1.17758,1.38599,1.35452,1.42322,Monday
2015-03-24,,,,,,,0.79845,0.78995,1.18332,1.3879,1.37739,1.4327,Tuesday
2015-03-25,,,,,,,0.79806,0.78868,1.18108,1.38859,1.37155,1.43093,Wednesday
2015-03-26,,,,,,,0.80295,0.78967,1.1774,1.38837,1.37312,1.4315,Thursday
2015-03-27,1.1902,1.3936,1.3823,1.4511,,0.8007,0.81696,0.78597,1.17511,1.39454,1.36801,1.43599,Friday
2015-03-28,,,,,,,0.78661,0.78634,1.17655,1.39582,1.3753,1.44005,Saturday
2015-03-29,,,,,,,0.78117,0.78765,1.19531,1.39743,1.39063,1.46006,Sunday
2015-03-30,,,,,,,0.80998,0.78528,1.17766,1.40296,1.37795,1.44014,Monday
2015-03-31,,,,,,,0.81582,0.78892,1.18286,1.40214,1.38587,1.44465,Tuesday
2015-04-01,,,,,,,0.81637,0.78913,1.18305,1.39942,1.38485,1.44338,Wednesday
2015-04-02,,,,,,,0.79721,0.78674,1.17401,1.39468,1.37525,1.43795,Thursday
2015-04-03,1.1826,1.3877,1.3827,1.4512,,0.8026,0.81094,0.78304,1.14987,1.36308,1.35337,1.4172,Friday
2015-04-04,,,,,,,0.78488,0.78733,1.16435,1.38559,1.36604,1.4293,Saturday
2015-04-05,,,,,,,0.78532,0.78791,1.17845,1.38975,1.38084,1.44852,Sunday
2015-04-06,,,,,,,0.78643,0.78732,1.17972,1.38706,1.38312,1.44873,Monday
2015-04-07,,,,,,,0.81418,0.78578,1.1642,1.38435,1.36445,1.42855,Tuesday
2015-04-08,,,,,,,0.81338,0.7868,1.16972,1.38861,1.37126,1.43532,Wednesday
2015-04-09,,,,,,,0.8108,0.78599,1.17184,1.39274,1.37008,1.43643,Thursday
2015-04-10,1.1862,1.3934,1.3844,1.4529,,0.8019,0.81047,0.78653,1.17105,1.38945,1.36798,1.43378,Friday
2015-04-11,,,,,,,0.78834,0.78595,1.17282,1.38901,1.37358,1.4368,Saturday
2015-04-12,,,,,,,0.78055,0.78861,1.19214,1.39246,1.39029,1.46053,Sunday
2015-04-13,,,,,,,0.80182,0.78529,1.17923,1.39124,1.379,1.44252,Monday
2015-04-14,,,,,,,0.81039,0.78887,1.18789,1.40036,1.38498,1.44645,Tuesday
2015-04-15,,,,,,,0.80436,0.78493,1.19375,1.40228,1.38965,1.45203,Wednesday
2015-04-16,,,,,,,0.80512,0.79166,1.20069,1.40642,1.40045,1.45355,Thursday
2015-04-17,1.2121,1.4097,1.408,1.472,,0.8046,0.81488,0.78982,1.20408,1.41407,1.39927,1.45804,Friday
2015-04-18,,,,,,,0.78413,0.78989,1.20966,1.41578,1.40621,1.46089,Saturday
2015-04-19,,,,,,,0.78133,0.78794,1.22382,1.41172,1.41759,1.48186,Sunday
2015-04-20,,,,,,,0.80637,0.78855,1.20812,1.4194,1.39774,1.45851,Monday
2015-04-21,,,,,,,0.81165,0.80641,1.21668,1.42403,1.41152,1.46758,Tuesday
2015-04-22,,,,,,,0.80563,0.80769,1.21754,1.42592,1.41022,1.46784,Wednesday
2015-04-23,,,,,,,0.79738,0.80593,1.21525,1.42402,1.40882,1.46739,Thursday
2015-04-24,1.2247,1.4264,1.4178,1.4842,,0.8125,0.80588,0.81067,1.21696,1.425,1.41634,1.46914,Friday
2015-04-25,,,,,,,0.78329,0.8101,1.21656,1.42516,1.41636,1.47299,Saturday
2015-04-26,,,,,,,0.77911,0.81175,1.23089,1.42791,1.42476,1.49227,Sunday
2015-04-27,,,,,,,0.80858,0.80439,1.21505,1.43259,1.40835,1.47226,Monday
2015-04-28,,,,,,,0.7997,0.80805,1.22164,1.43486,1.42254,1.4779,Tuesday
2015-04-29,,,,,,,0.80367,0.80664,1.21937,1.43493,1.41623,1.47573,Wednesday
2015-04-30,,,,,,,0.79937,0.80549,1.21889,1.43665,1.41806,1.47786,Thursday
2015-05-01,1.2323,1.4367,1.431,1.4954,,0.8137,0.78311,0.81266,1.24995,1.4984,1.43689,1.5104,Friday
2015-05-02,,,,,,,0.77126,0.8066,1.21542,1.43271,1.4155,1.4791,Saturday
2015-05-03,,,,,,,0.77746,0.81255,1.23795,1.43742,1.43151,1.50092,Sunday
2015-05-04,,,,,,,0.80526,0.80568,1.21765,1.4346,1.41784,1.47932,Monday
2015-05-05,,,,,,,0.80712,0.80607,1.21763,1.43406,1.41714,1.4786,Tuesday
2015-05-06,,,,,,,0.7957,0.80971,1.22721,1.43633,1.43082,1.48434,Wednesday
2015-05-07,,,,,,,0.80505,0.80821,1.22946,1.44379,1.42158,1.48464,Thursday
2015-05-08,1.239,1.441,1.4358,1.5022,,0.814,0.77532,0.80763,1.23392,1.43956,1.42938,1.492,Friday
2015-05-09,,,,,,,0.76923,0.80651,1.22334,1.43802,1.42018,1.48281,Saturday
2015-05-10,,,,,,,0.77691,0.8126,1.24405,1.43746,1.43684,1.50538,Sunday
2015-05-11,,,,,,,0.80013,0.80567,1.22739,1.43851,1.4219,1.48655,Monday
2015-05-12,,,,,,,0.79675,0.80452,1.22513,1.43285,1.41937,1.48329,Tuesday
2015-05-13,,,,,,,0.79534,0.8055,1.21667,1.42876,1.40805,1.47356,Wednesday
2015-05-14,,,,,,,0.77423,0.80844,1.23048,1.42552,1.42566,1.48807,Thursday
2015-05-15,1.2341,1.4335,1.4282,1.4957,,0.8134,0.80131,0.80655,1.21703,1.42795,1.40769,1.47359,Friday
2015-05-16,,,,,,,0.77052,0.80537,1.21666,1.42383,1.41288,1.47454,Saturday
2015-05-17,,,,,,,0.77878,0.81203,1.239,1.433,1.42776,1.49743,Sunday
2015-05-18,,,,,,,0.80199,0.80561,1.21787,1.42555,1.40928,1.47461,Monday
2015-05-19,,,,,,,0.79693,0.8073,1.21892,1.42782,1.40973,1.47532,Tuesday
2015-05-20,,,,,,,0.79051,0.80614,1.21831,1.42862,1.41128,1.47602,Wednesday
2015-05-21,,,,,,,0.79687,0.80603,1.21597,1.42642,1.40906,1.47462,Thursday
2015-05-22,1.2317,1.4324,1.4267,1.4952,,0.8135,0.80429,0.80442,1.21677,1.42936,1.41418,1.47722,Friday
2015-05-23,,,,,,,0.78056,0.80598,1.21797,1.43119,1.41501,1.48001,Saturday
2015-05-24,,,,,,,0.77829,0.80976,1.23668,1.43226,1.43276,1.50156,Sunday
2015-05-25,,,,,,,0.78184,0.80745,1.22834,1.42769,1.42776,1.4946,Monday
2015-05-26,,,,,,,0.79887,0.80443,1.22026,1.43666,1.41504,1.48018,Tuesday
2015-05-27,,,,,,,0.7983,0.80477,1.22156,1.43842,1.41362,1.4814,Wednesday
2015-05-28,,,,,,,0.79727,0.80323,1.22216,1.43659,1.42061,1.4828,Thursday
2015-05-29,1.2333,1.4385,1.4308,1.5,,0.8136,0.80347,0.80404,1.21895,1.43285,1.41944,1.48045,Friday
2015-05-30,,,,,,,0.76876,0.80488,1.2133,1.43226,1.41821,1.48127,Saturday
2015-05-31,,,,,,,0.77923,0.80942,1.23615,1.43793,1.43442,1.50577,Sunday
2015-06-01,,,,,,,0.791,0.8032,1.21717,1.43199,1.42172,1.48478,Monday
2015-06-02,,,,,,,0.79747,0.80637,1.218,1.44126,1.41977,1.48622,Tuesday
2015-06-03,,,,,,,0.79872,0.80549,1.21808,1.44162,1.42461,1.48668,Wednesday
2015-06-04,,,,,,,0.79679,0.81092,1.21762,1.44,1.42483,1.48675,Thursday
2015-06-05,1.2289,1.4404,1.4359,1.5033,,0.8124,0.79553,0.8087,1.21274,1.43726,1.42174,1.48583,Friday
2015-06-06,,,,,,,0.77848,0.80412,1.21288,1.4347,1.42778,1.48671,Saturday
2015-06-07,,,,,,,0.77748,0.80806,1.2247,1.43734,1.43102,1.50552,Sunday
2015-06-08,,,,,,,0.7958,0.80121,1.20067,1.43283,1.41023,1.48017,Monday
2015-06-09,,,,,,,0.78145,0.80333,1.19997,1.43275,1.41877,1.47996,Tuesday
2015-06-10,,,,,,,0.79295,0.80102,1.19939,1.43292,1.41967,1.48165,Wednesday
2015-06-11,,,,,,,0.79534,0.80188,1.19952,1.4373,1.41794,1.48527,Thursday
2015-06-12,1.2147,1.4412,1.4358,1.5045,,0.8097,0.79394,0.80217,1.20039,1.44517,1.42552,1.48934,Friday
2015-06-13,,,,,,,0.77999,0.80371,1.20177,1.44375,1.43506,1.49236,Saturday
2015-06-14,,,,,,,0.77751,0.80801,1.22046,1.44404,1.44467,1.51698,Sunday
2015-06-15,,,,,,,0.78498,0.80183,1.19867,1.44616,1.42524,1.49186,Monday
2015-06-16,,,,,,,0.79282,0.80529,1.20001,1.44704,1.42844,1.49279,Tuesday
2015-06-17,,,,,,,0.78766,0.80384,1.19858,1.44829,1.43082,1.49624,Wednesday
2015-06-18,,,,,,,0.79187,0.8015,1.19451,1.44828,1.4292,1.49465,Thursday
2015-06-19,1.2107,1.4503,1.4441,1.5118,,0.7989,0.78885,0.78875,1.19589,1.44674,1.43317,1.49272,Friday
2015-06-20,,,,,,,0.77658,0.78566,1.1932,1.4458,1.43298,1.49539,Saturday
2015-06-21,,,,,,,0.915,0.79986,1.19834,1.4497,1.46951,1.49743,Sunday
2015-06-22,,,,,,,0.79295,0.78752,1.19473,1.44386,1.42651,1.49431,Monday
2015-06-23,,,,,,,0.78692,0.78892,1.19678,1.44161,1.42799,1.49036,Tuesday
2015-06-24,,,,,,,0.7939,0.78856,1.18921,1.43652,1.41978,1.48526,Wednesday
2015-06-25,,,,,,,0.78902,0.78642,1.1891,1.43673,1.4154,1.48395,Thursday
2015-06-26,1.2045,1.4409,1.4344,1.5032,,0.7968,0.78557,0.78405,1.19087,1.43604,1.41735,1.48452,Friday
2015-06-27,,,,,,,0.77678,0.78732,1.19196,1.43475,1.42226,1.48557,Saturday
2015-06-28,,,,,,,0.77649,0.7896,1.20785,1.43873,1.43391,1.50759,Sunday
2015-06-29,,,,,,,0.78606,0.78713,1.1895,1.43305,1.41572,1.48483,Monday
2015-06-30,,,,,,,0.77988,0.78643,1.19188,1.43363,1.4198,1.48351,Tuesday
2015-07-01,,,,,,,0.78663,0.78722,1.18837,1.43289,1.41856,1.48189,Wednesday
2015-07-02,,,,,,,0.77093,0.78173,1.19019,1.43084,1.41804,1.48115,Thursday
2015-07-03,1.1923,1.4204,1.4214,1.4887,,0.7806,0.77672,0.76593,1.1592,1.39701,1.38122,1.45346,Friday
2015-07-04,,,,,,,0.76974,0.78427,1.181,1.42678,1.41002,1.47492,Saturday
2015-07-05,,,,,,,0.76566,0.78465,1.19358,1.43131,1.42523,1.49183,Sunday
2015-07-06,,,,,,,0.78576,0.78182,1.1812,1.43272,1.40839,1.47738,Monday
2015-07-07,,,,,,,0.78403,0.78476,1.18666,1.43466,1.42175,1.48208,Tuesday
2015-07-08,,,,,,,0.78774,0.78883,1.18704,1.43889,1.42567,1.4862,Wednesday
2015-07-09,,,,,,,0.78687,0.78792,1.17819,1.44153,1.42796,1.48857,Thursday
2015-07-10,1.1856,1.4436,1.4366,1.506,,0.7901,0.78635,0.78458,1.16933,1.44967,1.42652,1.49072,Friday
2015-07-11,,,,,,,0.7758,0.78804,1.1722,1.44824,1.44008,1.49599,Saturday
2015-07-12,,,,,,,0.77545,0.78975,1.18719,1.45178,1.44536,1.51716,Sunday
2015-07-13,,,,,,,0.78525,0.78364,1.16402,1.44998,1.42116,1.49038,Monday
2015-07-14,,,,,,,0.77753,0.7895,1.1844,1.44901,1.44712,1.50456,Tuesday
2015-07-15,,,,,,,0.7853,0.78302,1.16097,1.44581,1.4234,1.49033,Wednesday
2015-07-16,,,,,,,0.78699,0.78898,1.16552,1.44259,1.43,1.49118,Thursday
2015-07-17,1.1755,1.4431,1.434,1.5054,,0.7919,0.78481,0.78837,1.1581,1.43493,1.41719,1.48289,Friday
2015-07-18,,,,,,,0.76787,0.78836,1.16158,1.43339,1.42428,1.48373,Saturday
2015-07-19,,,,,,,0.77511,0.78881,1.17542,1.44223,1.43233,1.50657,Sunday
2015-07-20,,,,,,,0.78646,0.78393,1.158,1.43113,1.41508,1.48426,Monday
2015-07-21,,,,,,,0.7858,0.78784,1.16442,1.43242,1.42425,1.48346,Tuesday
2015-07-22,,,,,,,0.78321,0.78482,1.15762,1.42999,1.41625,1.47985,Wednesday
2015-07-23,,,,,,,0.78759,0.78592,1.15773,1.42749,1.41674,1.47983,Thursday
2015-07-24,1.1678,1.4298,1.4247,1.495,,0.7937,0.78647,0.7868,1.1532,1.42357,1.40932,1.4729,Friday
2015-07-25,,,,,,,0.77286,0.78707,1.15663,1.42236,1.42015,1.47904,Saturday
2015-07-26,,,,,,,0.77205,0.78846,1.17001,1.4331,1.42543,1.49905,Sunday
2015-07-27,,,,,,,0.78373,0.78413,1.14914,1.41975,1.40423,1.47282,Monday
2015-07-28,,,,,,,0.78617,0.78807,1.14988,1.4163,1.40992,1.47015,Tuesday
2015-07-29,,,,,,,0.78439,0.78452,1.14554,1.41215,1.40499,1.46614,Wednesday
2015-07-30,,,,,,,0.7641,0.76605,1.12903,1.39224,1.38435,1.45031,Thursday
2015-07-31,1.1419,1.3942,1.3952,1.4666,,0.795,0.77159,0.78103,1.12811,1.39087,1.37959,1.44637,Friday
2015-08-01,,,,,,,0.75959,0.7783,1.13084,1.39619,1.38704,1.45193,Saturday
2015-08-02,,,,,,,0.77082,0.7854,1.14525,1.40768,1.39793,1.47109,Sunday
2015-08-03,,,,,,,0.76774,0.78172,1.12452,1.40235,1.37527,1.44911,Monday
2015-08-04,,,,,,,0.78249,0.78355,1.13032,1.40649,1.39032,1.45632,Tuesday
2015-08-05,,,,,,,0.77807,0.78822,1.13126,1.40295,1.39417,1.45693,Wednesday
2015-08-06,,,,,,,0.78208,0.78622,1.12353,1.40139,1.38605,1.453,Thursday
2015-08-07,1.1375,1.401,1.3961,1.4674,,0.7954,0.7759,0.78525,1.12223,1.39752,1.38779,1.45027,Friday
2015-08-08,,,,,,,0.7657,0.78821,1.12758,1.39594,1.39473,1.45356,Saturday
2015-08-09,,,,,,,0.77067,0.78815,1.13459,1.40327,1.39205,1.46736,Sunday
2015-08-10,,,,,,,0.77376,0.78244,1.11179,1.39066,1.36887,1.44298,Monday
2015-08-11,,,,,,,0.77535,0.78738,1.1183,1.38904,1.3805,1.44304,Tuesday
2015-08-12,,,,,,,0.77416,0.78699,1.11991,1.38568,1.38179,1.44003,Wednesday
2015-08-13,,,,,,,0.77463,0.7864,1.11642,1.38071,1.37132,1.43533,Thursday
2015-08-14,1.1275,1.385,1.3794,1.4517,,0.7965,0.77354,0.78613,1.10975,1.37581,1.36284,1.42928,Friday
2015-08-15,,,,,,,0.76107,0.7877,1.12116,1.37441,1.37923,1.4401,Saturday
2015-08-16,,,,,,,0.76168,0.78721,1.12788,1.38948,1.37836,1.45305,Sunday
2015-08-17,,,,,,,0.77015,0.78214,1.10546,1.37273,1.3525,1.4259,Monday
2015-08-18,,,,,,,0.7841,0.78907,1.11152,1.3695,1.36351,1.42633,Tuesday
2015-08-19,,,,,,,0.78355,0.7894,1.11232,1.3671,1.36071,1.42549,Wednesday
2015-08-20,,,,,,,0.7843,0.79037,1.11484,1.36258,1.36278,1.42331,Thursday
2015-08-21,1.1184,1.3639,1.3589,1.4307,,0.7924,0.78468,0.78683,1.10041,1.35441,1.34366,1.41239,Friday
2015-08-22,,,,,,,0.76219,0.79027,1.1078,1.35215,1.35319,1.41474,Saturday
2015-08-23,,,,,,,0.76015,0.78765,1.11844,1.36534,1.35162,1.43009,Sunday
2015-08-24,,,,,,,0.78326,0.7832,1.09569,1.34637,1.33091,1.40526,Monday
2015-08-25,,,,,,,0.77236,0.78537,1.09508,1.33743,1.33457,1.39956,Tuesday
2015-08-26,,,,,,,0.78393,0.78764,1.0868,1.32795,1.32478,1.39298,Wednesday
2015-08-27,,,,,,,0.77672,0.78518,1.08409,1.32161,1.31822,1.38415,Thursday
2015-08-28,1.0868,1.3173,1.3152,1.3894,,0.7897,0.77422,0.78378,1.07149,1.30833,1.30427,1.37331,Friday
2015-08-29,,,,,,,0.7593,0.78579,1.0751,1.30675,1.31053,1.37615,Saturday
2015-08-30,,,,,,,0.76155,0.78799,1.08956,1.31895,1.31279,1.39346,Sunday
2015-08-31,,,,,,,0.77641,0.77867,1.07206,1.30505,1.29157,1.36694,Monday
2015-09-01,,,,,,,0.77334,0.76952,1.06976,1.28126,1.27824,1.35035,Tuesday
2015-09-02,,,,,,,0.77528,0.77578,1.08827,1.29928,1.29874,1.36172,Wednesday
2015-09-03,,,,,,,0.77669,0.77582,1.09377,1.29361,1.29805,1.36144,Thursday
2015-09-04,1.0954,1.2939,1.2993,1.3674,,0.7812,0.78623,0.77461,1.09071,1.28691,1.291,1.35635,Friday
2015-09-05,,,,,,,0.76073,0.77542,1.09344,1.29654,1.2925,1.35317,Saturday
2015-09-06,,,,,,,0.76311,0.78295,1.10843,1.29962,1.30484,1.37534,Sunday
2015-09-07,,,,,,,0.77463,0.77681,1.09652,1.30689,1.2849,1.35701,Monday
2015-09-08,,,,,,,0.78399,0.7797,1.10437,1.30988,1.29665,1.35878,Tuesday
2015-09-09,,,,,,,0.77521,0.77456,1.10585,1.30851,1.30259,1.36033,Wednesday
2015-09-10,,,,,,,0.78344,0.77233,1.10313,1.30806,1.29467,1.35899,Thursday
2015-09-11,1.1149,1.3104,1.3072,1.3761,,0.7699,0.78066,0.7805,1.09978,1.30556,1.29111,1.35542,Friday
2015-09-12,,,,,,,0.75411,0.77526,1.10571,1.30497,1.30175,1.3598,Saturday
2015-09-13,,,,,,,0.76211,0.77631,1.1182,1.30982,1.3093,1.3819,Sunday
2015-09-14,,,,,,,0.76693,0.76603,1.09901,1.30505,1.29165,1.35839,Monday
2015-09-15,,,,,,,0.76869,0.77353,1.1017,1.30421,1.29803,1.35587,Tuesday
2015-09-16,,,,,,,0.76542,0.77335,1.09684,1.29818,1.28704,1.35241,Wednesday
2015-09-17,,,,,,,0.75275,0.7695,1.08853,1.29604,1.28155,1.34615,Thursday
2015-09-18,1.1055,1.3016,1.2949,1.3668,,0.7635,0.75701,0.76832,1.09207,1.29657,1.28512,1.34998,Friday
2015-09-19,,,,,,,0.74326,0.77465,1.09998,1.29339,1.29844,1.35588,Saturday
2015-09-20,,,,,,,0.74895,0.77223,1.10789,1.30002,1.29415,1.36947,Sunday
2015-09-21,,,,,,,0.75528,0.76572,1.08708,1.29344,1.27173,1.34392,Monday
2015-09-22,,,,,,,0.76208,0.77412,1.08829,1.29042,1.27484,1.34124,Tuesday
2015-09-23,,,,,,,0.75152,0.76877,1.08973,1.29114,1.27653,1.34149,Wednesday
2015-09-24,,,,,,,0.75789,0.76808,1.08927,1.2933,1.27278,1.34188,Thursday
2015-09-25,1.1044,1.297,1.2883,1.3598,,0.7614,0.7558,0.76743,1.08962,1.2953,1.27115,1.33899,Friday
2015-09-26,,,,,,,0.74331,0.76766,1.09158,1.29275,1.28183,1.34356,Saturday
2015-09-27,,,,,,,0.74847,0.7742,1.10936,1.29446,1.29097,1.3644,Sunday
2015-09-28,,,,,,,0.7615,0.76658,1.0879,1.29091,1.26883,1.33844,Monday
2015-09-29,,,,,,,0.75298,0.7664,1.08968,1.29181,1.27035,1.33998,Tuesday
2015-09-30,,,,,,,0.75088,0.76373,1.09116,1.28917,1.27563,1.34107,Wednesday
2015-10-01,,,,,,,0.75262,0.76602,1.09238,1.28814,1.27721,1.34156,Thursday
2015-10-02,1.1055,1.2942,1.2836,1.3555,,0.7576,0.75064,0.77356,1.09041,1.28582,1.27065,1.33561,Friday
2015-10-03,,,,,,,0.74587,0.76556,1.0958,1.28635,1.27963,1.34156,Saturday
2015-10-04,,,,,,,0.74975,0.7698,1.10927,1.2888,1.28425,1.36005,Sunday
2015-10-05,,,,,,,0.75352,0.75932,1.08874,1.28685,1.26406,1.33649,Monday
2015-10-06,,,,,,,0.7554,0.76289,1.08827,1.28512,1.26279,1.33488,Tuesday
2015-10-07,,,,,,,0.75494,0.75956,1.09778,1.28757,1.27871,1.33964,Wednesday
2015-10-08,,,,,,,0.75246,0.75964,1.10575,1.29373,1.28738,1.34482,Thursday
2015-10-09,1.1134,1.2961,1.2863,1.3571,,0.7523,0.75452,0.76016,1.09974,1.29377,1.27193,1.33898,Friday
2015-10-10,,,,,,,0.74016,0.76072,1.10341,1.29364,1.2844,1.34376,Saturday
2015-10-11,,,,,,,0.7484,0.76904,1.12194,1.2978,1.29418,1.36532,Sunday
2015-10-12,,,,,,,0.75259,0.75659,1.10013,1.29572,1.26838,1.33901,Monday
2015-10-13,,,,,,,0.75123,0.75814,1.10149,1.29487,1.27058,1.34043,Tuesday
2015-10-14,,,,,,,0.75009,0.76548,1.10343,1.29178,1.27722,1.34166,Wednesday
2015-10-15,,,,,,,0.75224,0.76049,1.09978,1.28992,1.27939,1.34077,Thursday
2015-10-16,1.1052,1.2926,1.2804,1.3522,,0.7527,0.75103,0.76166,1.08724,1.28544,1.26835,1.33323,Friday
2015-10-17,,,,,,,0.7407,0.76155,1.08825,1.28358,1.27297,1.33442,Saturday
2015-10-18,,,,,,,0.7468,0.76829,1.10406,1.29275,1.28015,1.35638,Sunday
2015-10-19,,,,,,,0.75825,0.74601,1.0788,1.28304,1.25115,1.32169,Monday
2015-10-20,,,,,,,0.75321,0.76803,1.08851,1.28472,1.27322,1.33396,Tuesday
2015-10-21,,,,,,,0.74994,0.76063,1.08637,1.28248,1.26719,1.33126,Wednesday
2015-10-22,,,,,,,0.74802,0.7633,1.07882,1.27706,1.26162,1.32559,Thursday
2015-10-23,1.0904,1.2806,1.2684,1.3411,,0.7539,0.74709,0.75964,1.07314,1.27489,1.25519,1.323,Friday
2015-10-24,,,,,,,0.7414,0.7621,1.07199,1.27438,1.25536,1.32556,Saturday
2015-10-25,,,,,,,0.74304,0.7698,1.08096,1.27705,1.25928,1.33709,Sunday
2015-10-26,,,,,,,0.75102,0.76155,1.07217,1.27438,1.25011,1.32151,Monday
2015-10-27,,,,,,,0.74903,0.76232,1.07643,1.27528,1.25363,1.32356,Tuesday
2015-10-28,,,,,,,0.74589,0.76236,1.07596,1.27411,1.2535,1.32197,Wednesday
2015-10-29,,,,,,,0.74381,0.75988,1.07345,1.2735,1.25092,1.32062,Thursday
2015-10-30,1.0907,1.2792,1.2666,1.3394,,0.7515,0.74329,0.75592,1.07704,1.27941,1.25278,1.32353,Friday
2015-10-31,,,,,,,0.72344,0.76113,1.08133,1.27909,1.26123,1.3284,Saturday
